hhid,fhh,covid_shock,ag_comm,irrigation,drought,flood,extension_training,animal_ded_area,rice,feed_Chickens,feed_Cattle
HID877064,0,2,2,0,0,0,,1,1,,
HID877113,0,1,2,1,0,0,,1,1,2,1
HID877120,0,1,2,0,0,0,,1,1,2,
HID877196,0,2,2,1,1,0,,1,1,1,1
HID877445,1,1,2,1,0,0,,1,1,1,
HID877746,0,1,2,1,0,0,,1,1,1,
HID877900,0,1,2,1,0,0,,1,1,1,1
HID877953,0,1,2,1,0,0,0,1,0,1,1
HID878067,0,1,2,1,0,0,,1,1,1,1
HID878073,1,1,2,1,0,0,,1,1,1,
HID878199,0,1,2,1,0,0,,1,1,1,
HID878422,0,1,2,1,0,0,,1,1,1,
HID878451,0,1,2,1,1,0,,1,1,1,
HID878607,0,1,2,1,0,0,,1,1,1,1
HID878625,0,1,2,0,0,0,,1,1,1,1
HID878635,0,1,2,0,0,0,,1,1,1,2
HID878638,0,2,2,1,1,0,,1,1,,
HID878712,0,1,2,1,0,0,,1,1,2,
HID878739,0,2,2,1,0,0,,1,0,1,
HID878899,0,1,2,0,0,0,,1,1,1,1
HID878906,0,1,2,1,0,0,,1,1,2,
HID879176,0,1,2,1,0,0,,1,1,1,
HID879178,1,1,2,1,0,0,,1,0,2,2
HID879229,0,1,2,1,0,0,,1,0,2,
HID879239,0,1,2,1,0,0,,1,1,1,1
HID879284,0,1,2,1,0,0,,1,0,1,1
HID879409,1,1,2,1,0,0,,1,1,1,1
HID879488,0,1,2,1,0,0,,1,1,1,
HID879510,1,1,2,1,1,0,,1,1,1,1
HID879575,0,1,2,1,0,0,,1,1,1,1
HID879584,0,2,2,0,1,1,,1,1,1,1
HID879619,0,1,2,0,0,0,,1,1,1,
HID879795,0,1,2,0,0,0,,1,1,1,1
HID879819,0,1,2,1,1,0,,1,1,1,
HID879929,0,1,1,1,1,0,,1,1,2,1
HID880089,0,1,2,1,1,0,,1,0,2,
HID880129,0,1,2,1,0,0,,1,1,1,
HID880457,0,1,2,,0,0,,1,0,2,
HID880715,0,1,2,0,0,0,,1,1,1,1
HID880759,0,1,2,1,0,0,,1,1,1,
HID880764,1,1,2,0,0,0,,1,1,1,1
HID880906,0,1,2,0,0,0,,1,1,1,
HID880988,1,2,2,1,0,0,,1,0,1,
HID881329,0,1,2,1,1,0,,1,1,1,1
HID881555,0,1,2,1,1,0,,1,1,1,1
HID881580,1,1,2,1,0,0,,1,1,1,
HID881625,0,2,2,0,0,0,1,1,1,2,
HID881644,0,1,2,1,0,0,,1,0,2,
HID881653,0,1,2,1,0,0,,1,1,2,
HID881654,0,1,2,1,0,0,,1,1,,1
HID881728,1,1,2,1,0,0,,1,1,1,
HID881775,0,1,2,,0,0,,1,0,1,1
HID881900,0,1,2,0,0,0,,1,0,1,
HID881993,0,1,2,1,0,0,,1,1,2,1
HID882129,0,1,2,1,0,0,,1,1,2,
HID882183,0,1,2,1,0,1,,1,1,1,
HID882235,0,1,2,1,0,0,,0,0,1,
HID882331,0,2,2,1,0,1,,1,0,1,
HID882528,1,1,2,1,0,1,,1,1,2,
HID882541,1,1,2,,0,0,,1,0,1,
HID882552,1,1,2,1,0,0,,1,1,1,1
HID882613,0,1,2,0,0,0,,1,0,2,
HID882625,0,1,2,1,0,0,,1,1,1,
HID882663,0,1,2,1,0,0,,1,1,1,
HID882698,1,1,2,1,0,0,,1,0,2,
HID882740,0,1,2,1,0,0,,1,1,2,1
HID882973,1,1,2,1,0,0,,1,0,1,
HID883211,0,1,2,1,0,0,,1,1,,
HID883260,0,1,1,1,0,0,,1,1,2,
HID883300,1,1,2,1,0,0,,1,1,1,
HID883425,0,1,2,1,0,1,,1,0,1,
HID883510,0,1,2,1,0,0,,1,1,1,1
HID883518,0,1,2,1,1,0,,1,1,1,1
HID883583,0,1,2,1,0,0,,1,0,1,
HID883688,1,1,2,1,0,0,,1,1,1,1
HID883725,0,1,2,1,0,0,,1,0,1,
HID883732,0,1,2,1,0,0,,1,1,1,
HID883931,0,1,2,1,0,0,,1,1,1,
HID884092,0,1,2,1,0,0,,1,1,1,
HID884103,0,1,2,0,0,0,,1,1,,1
HID884198,0,1,2,1,1,0,,1,1,2,
HID884266,0,2,2,0,0,0,,1,0,2,1
HID884320,0,1,2,1,0,0,,1,1,2,
HID884414,1,1,2,1,0,0,,1,1,1,
HID884487,0,1,2,1,1,0,,1,1,2,
HID884516,0,2,1,0,0,1,,1,1,2,
HID884630,0,1,2,0,0,0,,1,1,1,
HID884666,0,1,2,1,0,0,,1,0,2,
HID884789,1,1,2,0,0,0,,1,1,1,1
HID884815,0,1,2,1,0,1,,1,1,2,1
HID884821,1,1,2,1,0,0,,1,1,2,2
HID884948,0,1,2,1,0,1,,1,1,2,1
HID885215,0,1,2,1,0,0,,1,0,1,
HID885564,0,1,2,,1,0,,1,0,2,
HID885589,1,1,2,1,0,0,,1,1,,
HID885619,0,1,2,0,0,0,,1,0,1,
HID885693,1,1,2,1,0,0,,1,1,1,
HID885755,0,1,2,1,0,0,,1,1,1,1
HID885845,0,1,2,1,1,0,,1,1,1,1
HID885947,0,1,2,1,0,0,,1,1,1,1
HID885976,0,1,2,,0,0,,1,0,2,
HID886158,0,1,2,1,1,0,,1,1,,1
HID886269,0,1,2,1,0,0,,1,1,1,
HID886343,0,1,2,1,0,0,,1,1,1,
HID886346,1,1,2,1,0,0,,1,1,1,
HID886351,0,1,2,1,0,0,,1,1,1,
HID886513,0,1,2,1,0,0,,1,1,1,
HID886698,0,1,2,1,1,0,,1,0,1,1
HID886756,0,1,2,1,1,0,,1,1,1,
HID886866,1,1,2,1,0,0,,1,0,1,
HID886881,0,1,2,1,0,0,,1,0,1,
HID886947,0,1,2,1,0,0,,1,1,1,1
HID887005,0,1,2,1,0,0,,1,0,1,
HID887010,0,1,2,1,0,0,,1,1,2,2
HID887111,0,1,2,1,0,0,,1,1,1,
HID887155,0,1,2,1,0,0,,1,1,1,1
HID887186,0,1,2,1,0,0,,1,1,2,1
HID887297,0,1,2,1,0,0,,1,1,1,1
HID887426,1,1,2,,0,0,,1,0,1,
HID887440,0,1,2,0,0,0,,1,1,2,
HID887445,1,1,2,1,0,0,,1,1,1,1
HID887475,0,1,2,1,0,0,,1,1,2,1
HID887480,0,1,2,1,0,0,,1,1,1,
HID887561,0,1,2,0,0,0,,1,1,2,1
HID887574,0,1,2,1,0,0,,1,1,2,
HID887675,1,2,2,1,1,0,,1,1,1,1
HID887710,0,1,2,1,0,0,,1,1,1,
HID887711,0,1,2,1,0,0,,1,1,1,
HID887720,0,1,2,1,0,0,,1,0,1,
HID887785,0,1,2,1,0,0,,1,1,1,1
HID887819,1,1,2,1,0,0,,1,1,2,1
HID887914,1,1,2,1,0,0,,1,1,1,
HID887933,0,1,2,1,0,0,,1,1,1,
HID888052,1,1,2,1,0,0,,1,0,2,2
HID888093,0,1,2,1,1,0,,1,1,2,2
HID888191,0,1,2,,0,0,,1,0,1,
HID888203,0,1,2,1,0,0,,1,1,1,
HID888322,0,1,2,1,0,0,,1,1,2,
HID888472,0,1,2,0,1,0,,1,1,1,
HID888591,0,1,2,1,0,1,,1,1,1,1
HID888635,0,1,2,,0,0,,1,0,,1
HID888648,1,1,2,1,0,0,,1,1,1,1
HID888691,0,1,2,1,0,0,,1,1,1,1
HID888731,0,2,2,1,0,0,,1,0,,
HID888774,0,1,2,1,0,0,,1,0,2,
HID888868,0,1,2,0,0,0,,1,0,1,
HID888871,0,1,2,0,0,0,,1,1,1,
HID889016,1,1,2,1,0,0,,1,1,1,
HID889056,0,1,2,,0,0,,1,0,1,
HID889058,1,1,2,0,0,0,,1,1,1,1
HID889111,1,1,2,1,0,0,,1,0,1,1
HID889145,0,1,2,1,0,0,,1,1,1,1
HID889164,0,1,2,0,1,0,,1,1,1,
HID889203,0,2,2,0,0,0,,1,0,1,
HID889306,0,1,2,1,1,0,,1,1,1,
HID889331,0,1,2,1,1,0,,1,1,1,1
HID889411,0,2,2,1,0,0,,1,0,1,
HID889564,0,1,2,1,0,1,,1,1,1,1
HID889572,0,1,2,0,0,0,,1,1,2,
HID889629,0,1,2,1,0,1,,1,1,2,
HID889713,1,1,2,1,0,0,,1,0,1,
HID889762,0,1,2,1,0,0,,1,0,,1
HID889877,0,1,2,1,0,0,,1,1,1,1
HID889901,1,1,2,1,1,0,,1,1,1,
HID890042,0,1,2,0,0,1,,1,1,3,1
HID890122,0,1,2,1,0,0,,1,0,1,1
HID890194,0,1,2,1,0,0,,1,0,2,
HID890254,0,1,2,0,0,0,,1,1,,1
HID890279,0,1,2,1,0,0,,0,1,1,
HID890426,0,1,2,0,0,0,,1,1,2,
HID890478,0,1,2,0,0,0,,1,1,2,1
HID890544,0,1,2,1,0,1,,1,1,1,1
HID890603,1,1,2,,0,0,,1,0,1,1
HID890768,0,1,2,1,0,1,,1,1,,1
HID890850,0,1,2,1,0,0,,1,1,1,1
HID890857,1,1,2,1,1,0,,1,1,1,1
HID890885,1,1,2,1,0,0,,1,1,2,
HID890889,0,1,2,1,0,0,,1,1,1,1
HID890949,0,1,2,0,0,0,,1,0,,2
HID891041,0,1,2,1,0,0,,1,0,1,1
HID891152,1,1,2,0,0,0,,1,0,1,
HID891192,0,1,2,1,0,0,,1,1,1,
HID891216,0,1,2,,0,0,,1,0,1,
HID891247,0,1,2,1,0,0,,1,0,1,
HID891250,0,2,2,1,0,0,,1,0,1,
HID891292,0,2,2,0,0,0,,1,0,,2
HID891321,0,1,2,1,0,0,,1,1,,1
HID891392,0,1,2,1,0,0,,1,0,,
HID891395,1,1,2,1,1,0,,1,1,2,2
HID891462,0,1,2,0,0,0,,1,1,1,
HID891630,0,1,2,1,0,0,,1,1,1,1
HID891912,0,1,2,1,0,0,,1,1,1,1
HID891972,0,1,2,1,0,0,,1,1,1,1
HID891982,0,1,2,1,1,0,,1,0,1,
HID892018,0,1,2,1,0,0,,1,0,1,
HID892038,0,1,2,1,0,0,,1,0,2,
HID892057,0,1,2,1,0,0,,1,1,1,
HID892150,0,1,2,0,0,0,,1,1,,1
HID892169,0,1,2,1,0,0,,1,1,2,
HID892222,0,1,2,1,0,1,,1,1,2,2
HID892376,1,1,2,1,0,1,,1,1,1,
HID892512,0,1,2,0,0,0,,1,1,1,1
HID892576,0,1,2,0,0,0,,1,1,1,
HID892581,0,1,2,1,0,0,,1,1,2,
HID892592,0,1,2,1,0,0,,1,0,2,
HID892594,0,1,2,,0,0,,1,0,,1
HID892650,0,1,2,0,0,0,,1,1,2,
HID892697,0,1,2,1,0,0,,1,1,1,
HID892782,0,1,2,1,0,0,,1,1,2,
HID892834,1,1,2,1,0,0,,1,0,1,
HID892964,0,1,2,1,0,0,,1,1,1,1
HID893022,0,1,2,1,0,0,,1,1,1,
HID893107,1,1,2,1,0,0,,1,1,,1
HID893152,0,2,2,1,0,0,,1,1,2,
HID893401,0,1,2,1,1,0,,1,0,,
HID893432,0,1,2,1,0,0,,1,1,1,1
HID893475,0,1,2,1,0,0,,1,1,1,1
HID893552,1,1,2,1,0,0,,1,0,1,
HID893628,0,2,2,0,0,1,,1,1,2,
HID893744,0,1,2,1,1,0,,1,1,1,1
HID893766,0,1,2,1,0,0,,1,1,2,2
HID893807,0,2,2,1,1,0,,1,0,1,
HID893869,0,1,2,1,1,0,,1,1,1,
HID893953,0,1,2,1,1,0,,1,1,,
HID894063,0,1,2,0,1,0,,0,1,2,
HID894350,0,1,2,,0,0,,1,0,,1
HID894368,0,1,2,1,0,0,,1,1,2,
HID894386,0,1,2,1,0,0,,1,1,1,1
HID894521,1,1,2,1,0,0,,1,1,1,
HID894653,1,1,2,1,0,0,,1,1,1,
HID894806,0,1,2,1,0,1,,1,1,1,
HID894838,1,1,2,1,0,0,,1,1,1,1
HID894874,0,1,2,1,0,0,,1,1,1,
HID894987,0,1,2,,0,0,,1,0,1,1
HID895008,0,1,2,1,0,0,,1,1,1,
HID895151,0,1,2,1,0,0,,1,1,1,1
HID895236,0,1,2,1,0,0,,0,1,1,
HID895306,0,1,2,1,0,0,,1,1,2,
HID895425,1,1,2,0,0,0,,1,0,2,
HID895526,0,2,2,0,0,0,,1,0,1,
HID895531,0,1,2,,0,0,,1,0,1,
HID895662,1,1,2,1,0,0,,1,0,1,
HID895697,1,1,2,1,0,0,,1,0,1,
HID895713,0,2,2,,0,0,,1,0,1,
HID895769,0,1,2,1,0,0,,1,0,1,
HID895834,0,1,2,1,0,0,,1,1,2,
HID895861,0,1,2,1,0,0,,1,1,1,
HID895864,0,1,2,1,0,0,,1,1,1,
HID895880,0,1,2,1,0,0,,1,1,2,
HID895884,0,1,2,0,0,0,,1,1,,1
HID895999,0,1,2,1,0,0,,1,1,1,
HID896127,0,1,2,1,0,0,,1,1,1,1
HID896174,0,1,2,,0,0,,1,0,1,
HID896234,0,1,2,1,0,0,,1,1,1,1
HID896392,0,1,2,1,0,0,,1,0,2,
HID896576,0,2,2,1,1,0,,1,1,1,
HID896635,1,1,2,1,0,0,,1,1,1,
HID896761,1,1,2,1,0,0,,0,1,,1
HID896771,0,1,2,0,0,0,,1,0,2,
HID896809,0,1,2,0,0,0,,1,1,1,1
HID896893,0,1,2,1,0,0,,1,1,2,
HID896906,0,1,2,0,0,0,,1,1,,2
HID897097,1,1,2,1,0,0,,1,0,1,1
HID897155,1,1,2,1,0,0,,1,1,,
HID897205,0,1,2,1,0,0,,1,1,2,1
HID897225,0,1,2,1,0,0,,1,1,1,
HID897232,0,1,2,,0,0,,1,0,,
HID897242,1,1,2,1,0,0,,1,1,1,
HID897449,1,1,2,1,0,0,,1,1,1,
HID897582,1,1,2,1,0,0,,0,0,,2
HID897676,1,1,2,1,1,0,,1,1,1,
HID897677,0,1,2,1,0,0,,1,1,1,
HID897708,0,1,2,1,0,0,,1,1,1,
HID897757,0,1,2,,0,0,,1,0,1,
HID897831,0,1,2,1,1,0,,1,0,,1
HID898142,0,1,2,,0,0,,1,0,3,
HID898186,0,1,2,1,1,0,,1,1,1,
HID898222,0,1,2,1,0,0,,1,0,2,
HID898233,0,1,2,1,0,0,,1,1,1,
HID898352,0,2,2,1,1,0,,1,1,1,
HID898546,0,1,2,0,0,0,,1,0,2,
HID898598,1,2,2,1,1,0,,1,1,1,
HID898634,0,1,2,1,0,0,,1,1,1,
HID898651,0,1,2,1,0,0,,1,1,2,
HID898907,0,1,2,1,0,0,,1,1,2,1
HID898908,1,1,2,1,0,0,,1,1,1,1
HID899108,0,1,2,1,0,0,,1,0,1,
HID899188,0,1,2,0,0,0,,1,1,1,
HID899216,0,1,2,1,0,0,,1,1,1,1
HID899317,0,1,1,0,0,0,,1,0,1,
HID899388,0,1,2,1,0,0,,1,0,2,
HID899400,0,1,2,1,0,0,,1,1,2,
HID899725,0,1,2,1,0,0,,1,1,1,
HID899843,0,2,2,,0,0,,1,0,1,
HID900024,0,1,2,1,0,0,,1,1,,
HID900032,0,1,2,1,0,0,,0,1,1,1
HID900039,0,1,2,1,0,1,,1,1,2,
HID900132,0,1,1,1,1,0,,1,1,1,
HID900190,0,1,2,1,0,0,,1,0,2,
HID900191,0,1,2,1,0,0,,1,0,1,
HID900277,0,1,2,1,1,0,,1,1,1,
HID900319,0,1,2,1,1,0,,1,1,1,
HID900360,1,1,2,1,0,0,,1,1,1,1
HID900403,0,1,2,,0,0,,1,0,1,
HID900405,0,1,2,0,0,0,,1,0,1,
HID900413,0,1,2,0,0,0,,1,0,2,
HID900414,0,1,2,,0,0,,1,0,2,
HID900542,0,1,2,1,0,0,,1,1,1,
HID900705,1,1,2,1,0,0,,1,0,2,
HID900879,0,1,2,1,0,0,,1,1,2,
HID900982,0,2,2,0,1,1,,1,1,1,
HID901014,0,1,2,0,0,0,,1,1,,
HID901052,0,1,2,1,0,0,,0,0,,1
HID901210,0,1,2,0,1,1,,1,1,2,1
HID901238,0,1,2,1,0,0,,1,1,1,1
HID901333,0,1,2,1,0,0,,1,1,2,1
HID901457,0,1,2,1,0,0,,1,1,1,1
HID901492,0,2,2,,0,1,,0,0,2,
HID901515,1,1,2,1,0,0,,1,1,1,1
HID901611,0,1,2,0,0,0,,1,1,,1
HID901636,0,1,2,0,0,0,,1,1,1,1
HID901642,0,1,2,0,0,0,,1,1,1,1
HID901718,0,1,2,1,0,0,,1,0,1,
HID901721,0,1,2,1,0,0,,1,0,2,
HID901798,1,1,2,1,0,0,,1,0,1,
HID901886,0,1,2,1,0,0,,1,1,1,
HID901966,0,1,2,0,0,0,,1,0,2,
HID901967,0,1,2,1,0,0,,1,1,,1
HID902000,1,1,2,1,1,0,,1,1,1,2
HID902097,1,1,2,1,1,0,,1,1,1,
HID902208,0,1,2,1,0,0,,1,1,2,1
HID902308,1,1,2,1,1,0,,1,1,1,
HID902316,1,1,2,1,0,0,,0,0,,
HID902426,0,1,2,1,0,0,,1,1,2,1
HID902863,0,1,2,1,0,0,,1,1,2,2
HID902940,0,1,2,1,0,0,,1,0,1,
HID902958,1,1,2,1,0,0,,1,1,1,1
HID903152,1,2,2,0,1,0,,1,0,1,
HID903162,0,2,2,1,1,0,,1,1,1,
HID903195,0,1,2,1,1,1,,1,1,1,
HID903277,0,1,2,1,0,0,,1,1,1,1
HID903552,0,1,2,1,0,0,,1,1,1,
HID903725,0,1,2,1,0,0,,1,1,1,3
HID903819,1,2,2,0,0,0,,1,0,1,1
HID904087,0,1,2,1,0,0,,1,0,1,
HID904291,0,2,2,1,0,1,,1,0,1,
HID904361,0,1,2,1,1,0,,1,1,1,1
HID904543,0,1,2,,0,1,,1,0,1,1
HID904596,1,1,2,1,0,0,,1,1,2,2
HID904618,0,1,2,1,0,0,,1,1,1,1
HID904660,0,1,2,1,0,0,,1,0,1,
HID904765,1,1,2,1,0,0,,1,1,1,
HID904894,0,1,2,1,0,0,,1,1,2,
HID905029,0,1,2,1,0,0,,1,1,1,1
HID905051,0,1,2,1,1,0,,1,1,1,
HID905076,0,1,2,1,1,0,,1,1,1,1
HID905185,1,1,2,,0,0,,1,0,1,1
HID905388,0,1,2,0,0,0,,1,0,1,
HID905735,0,1,2,1,1,0,,1,1,2,1
HID906027,1,1,2,1,1,0,,1,1,1,1
HID906103,1,1,2,1,0,0,,1,1,2,1
HID906322,1,1,2,1,0,0,,1,1,1,1
HID906374,0,1,2,1,1,0,,1,1,1,
HID906379,1,1,2,1,0,1,,1,1,1,1
HID906390,1,2,1,0,0,0,,1,0,2,
HID906408,0,1,2,1,0,0,,1,1,2,2
HID906437,1,1,2,1,0,0,,1,0,1,
HID906625,0,1,2,0,0,1,,1,1,1,1
HID906647,1,1,2,1,0,0,,1,1,1,1
HID906648,0,1,2,1,0,0,,1,1,2,
HID906777,0,2,2,1,0,1,,0,1,1,
HID906913,0,1,2,1,0,0,,1,0,2,
HID906932,0,2,2,0,1,0,,1,1,2,
HID907074,0,2,2,0,0,0,,0,1,,2
HID907087,0,1,2,1,0,0,,0,1,1,
HID907160,1,1,2,1,0,0,,1,0,1,
HID907174,0,1,2,1,0,0,,1,1,1,1
HID907216,1,1,2,1,0,0,,1,1,1,1
HID907266,0,1,2,1,0,0,,0,0,1,
HID907299,0,1,2,1,0,0,,1,0,2,1
HID907319,1,1,2,0,0,0,,1,1,,1
HID907322,0,1,2,1,0,0,,1,1,1,
HID907329,0,1,2,1,1,0,,1,1,1,1
HID907586,0,1,2,1,0,0,,0,1,,1
HID907645,0,1,2,1,0,0,,1,0,2,
HID907674,0,1,2,1,0,0,,1,0,1,1
HID907756,0,1,2,,0,0,,1,0,2,
HID907801,0,1,2,0,0,0,,1,1,1,1
HID907922,1,1,2,0,0,0,,1,0,1,
HID907923,1,1,2,1,0,0,,1,1,1,
HID907985,0,1,2,1,0,0,,1,1,1,
HID908060,0,1,2,1,1,0,,1,1,1,
HID908076,0,1,2,1,0,1,,1,1,2,2
HID908130,0,1,2,,0,0,,1,0,1,
HID908182,0,2,2,1,1,0,,1,1,1,
HID908207,0,1,2,0,0,0,,1,1,1,1
HID908606,0,1,2,1,0,0,,1,1,,1
HID908618,0,1,2,1,0,0,,1,1,1,
HID908631,1,1,2,,0,0,,1,0,1,
HID908854,1,1,2,1,0,1,,1,1,1,
HID908981,0,2,2,0,0,0,,1,0,1,1
HID909151,0,1,2,1,0,0,,1,1,1,1
HID909195,0,1,2,1,0,0,,1,0,1,
HID909223,0,1,2,0,0,0,,1,1,2,
HID909359,1,1,2,1,1,0,,1,1,1,
HID909434,0,1,2,1,1,0,,1,1,1,
HID909455,0,1,2,1,0,0,,1,1,1,
HID909492,1,1,2,1,0,0,,1,0,1,
HID909550,0,1,2,0,0,0,,1,1,1,
HID909588,0,1,2,1,0,0,,1,1,1,
HID909699,0,1,2,1,0,0,,1,0,1,
HID909836,0,1,2,1,0,0,,1,1,1,
HID909977,0,2,1,0,0,1,,1,1,2,2
HID909994,0,1,2,1,0,0,,1,1,2,
HID910158,0,1,2,1,1,0,,1,1,1,1
HID910173,0,1,2,1,0,0,,1,0,,1
HID910256,0,1,2,1,0,0,,1,0,1,
HID910264,0,1,2,1,0,0,,1,1,1,1
HID910386,0,1,2,0,0,0,,0,0,2,
HID910422,0,1,2,1,1,0,,1,1,1,
HID910433,0,1,2,1,0,0,,1,1,1,
HID910438,0,2,2,1,0,0,,1,1,2,1
HID910456,0,1,2,1,0,0,,1,1,3,2
HID910480,0,1,2,,0,0,,1,0,1,
HID910552,0,1,1,,0,1,,1,0,1,1
HID910559,1,1,2,1,0,0,,1,1,1,
HID910589,1,1,2,0,0,0,,1,1,1,1
HID910596,0,1,2,1,0,0,,1,1,,
HID910666,1,1,2,0,0,0,,1,1,1,1
HID910716,0,1,2,0,0,0,,1,1,1,1
HID910846,0,1,2,1,1,0,,1,1,2,2
HID910861,1,1,2,,0,0,,1,0,1,
HID910889,1,1,2,1,0,0,1,1,1,2,1
HID910897,0,1,2,0,0,0,,1,0,2,
HID910917,0,1,2,1,0,0,,1,1,1,1
HID911004,0,1,2,1,0,0,,1,1,2,
HID911030,0,1,2,1,0,0,,1,1,1,
HID911133,0,1,2,,0,0,,0,0,,1
HID911165,0,1,2,1,0,0,,1,0,2,
HID911177,0,1,2,1,0,0,,1,1,2,
HID911385,1,1,2,1,0,0,,1,1,2,
HID911483,0,1,2,1,0,0,,1,1,1,
HID911549,0,1,2,0,0,0,,1,0,1,
HID911573,0,1,2,1,0,1,,1,0,2,
HID911611,1,1,2,1,0,0,,1,0,,
HID911721,0,2,2,0,1,1,,1,1,1,
HID911759,0,1,2,0,0,0,,1,0,,
HID911813,0,2,2,1,1,0,,1,1,1,
HID912168,0,1,2,1,0,0,,1,1,1,1
HID912237,1,1,2,1,0,0,,1,1,2,
HID912259,0,1,2,1,0,0,,1,1,1,
HID912315,0,1,2,1,0,0,,1,1,1,1
HID912355,1,1,2,0,0,0,,1,1,1,1
HID912439,0,1,2,1,0,0,,1,1,,
HID912528,0,1,2,1,0,0,,1,1,1,1
HID912562,0,1,2,1,0,0,,1,1,1,
HID912596,0,1,2,1,1,0,,1,1,1,
HID912638,0,1,2,1,0,0,,1,0,1,
HID912757,0,2,2,0,0,1,,1,0,2,
HID912904,0,1,2,1,0,0,,1,1,1,
HID912983,1,1,2,1,0,0,,1,1,2,2
HID912985,0,1,2,1,0,0,,1,0,1,
HID913141,1,1,2,1,0,0,,1,1,2,2
HID913278,0,1,2,0,0,0,,1,1,1,1
HID913450,0,2,2,1,0,0,,1,1,1,1
HID913465,0,1,2,1,0,0,,1,1,1,1
HID913556,1,1,2,1,0,0,,1,1,1,1
HID913611,0,1,2,1,1,0,,1,1,1,
HID913697,0,1,2,1,0,0,,1,1,1,1
HID913793,0,1,2,1,1,0,,1,1,,1
HID913851,0,1,2,1,0,0,,1,1,2,
HID913935,0,1,2,1,0,0,,1,1,2,
HID914126,0,1,2,1,0,0,,1,1,,1
HID914257,0,1,2,1,0,0,,1,0,2,
HID914469,0,2,2,1,0,0,,1,1,1,
HID914510,0,2,2,1,0,1,,1,0,1,
HID914544,0,1,2,0,0,0,,1,1,1,1
HID914560,0,1,2,1,0,1,,0,1,1,
HID914636,0,1,2,1,0,0,,1,1,1,1
HID914848,0,1,2,1,0,0,,1,1,2,1
HID914975,1,1,2,1,0,0,,1,0,1,
HID915053,0,1,2,1,1,0,,1,1,1,
HID915060,0,1,2,1,0,0,,1,0,1,
HID915207,0,2,2,1,0,0,,1,0,1,
HID915363,1,1,2,1,0,0,,1,0,1,
HID915651,0,1,2,0,0,0,,1,1,1,1
HID915666,0,1,2,0,0,0,,1,1,1,
HID915684,0,2,2,1,0,0,,1,1,1,
HID915737,0,1,2,1,0,0,,1,1,1,1
HID915750,0,1,2,0,0,0,,1,0,1,
HID915753,0,2,2,1,0,0,,1,1,1,
HID915836,0,1,2,1,0,0,,1,1,1,
HID915851,1,1,2,1,0,0,,1,1,2,
HID916021,1,1,2,1,0,0,,1,0,1,
HID916071,0,1,2,1,0,0,,1,1,2,1
HID916083,0,1,2,1,0,0,,1,1,2,2
HID916173,0,2,2,1,0,1,,1,0,2,
HID916272,0,1,2,1,0,0,,1,0,2,
HID916348,0,1,2,1,0,0,,1,1,1,
HID916462,0,1,2,1,0,0,,1,0,,
HID916555,1,1,2,1,0,0,,1,0,1,1
HID916578,0,2,2,1,0,0,,1,1,1,
HID916592,1,2,2,1,1,0,,1,1,1,1
HID916697,0,1,2,1,0,0,,1,0,1,
HID916709,0,1,2,1,0,0,,1,1,1,
HID916827,0,1,2,1,0,0,,1,0,2,
HID916831,0,1,2,1,0,0,,0,0,1,
HID916905,0,1,1,1,0,0,,1,1,2,
HID916906,0,1,2,1,0,0,,1,1,1,
HID916926,0,1,2,0,0,0,,1,1,1,1
HID916994,1,2,1,0,0,1,,1,1,2,2
HID917086,1,1,2,1,1,0,,1,1,1,
HID917120,0,1,1,0,0,0,,1,1,1,
HID917465,0,1,2,1,0,1,,1,1,1,1
HID917557,1,1,2,0,0,1,,0,1,1,
HID917674,0,1,2,1,0,0,,1,1,,2
HID917771,0,1,2,1,0,0,,1,1,1,1
HID917803,0,1,2,1,0,0,,1,0,,1
HID917851,1,1,2,1,0,0,,1,0,3,
HID917945,0,1,2,,0,0,,1,0,2,
HID917982,0,1,2,,0,0,,0,0,,1
HID918168,1,1,2,1,0,0,,1,1,1,1
HID918527,1,1,2,0,1,0,,1,1,1,
HID918547,1,1,2,1,0,0,,1,0,1,
HID918592,0,1,2,0,0,0,,1,1,,1
HID918752,0,1,2,1,0,0,,1,1,1,
HID918777,0,2,2,1,0,0,,1,1,1,1
HID918829,0,1,2,0,0,1,,1,1,1,
HID918972,1,1,2,1,0,0,,1,1,1,
HID919163,0,1,2,1,0,1,,1,1,1,1
HID919212,0,1,2,1,0,0,,1,1,,
HID919334,0,1,2,1,0,0,,1,1,1,1
HID919357,0,1,2,1,0,0,,1,1,2,
HID919365,0,1,2,,0,0,,1,0,1,
HID919413,1,1,2,0,0,0,,1,0,2,
HID919521,1,1,2,0,0,0,0,1,1,1,1
HID919526,1,1,1,1,0,0,,1,1,2,1
HID919529,1,1,2,1,0,0,,1,1,1,
HID919814,0,1,2,0,0,0,,1,0,1,
HID919827,0,1,2,1,0,0,,1,1,1,
HID919875,0,1,2,1,0,0,,1,1,1,
HID919882,0,1,2,1,0,0,,1,1,1,
HID919978,0,1,2,1,0,0,,1,1,2,
HID920025,1,1,2,1,1,0,,1,1,2,1
HID920146,0,1,2,1,1,1,,1,1,2,2
HID920279,0,1,2,0,0,0,,1,0,1,
HID920290,0,1,2,1,0,0,,1,1,1,
HID920302,0,1,2,0,0,0,,1,1,2,
HID920324,1,1,2,0,0,0,,1,0,1,
HID920363,1,1,2,1,1,0,,1,1,1,
HID920382,0,2,2,1,0,0,,1,0,1,
HID920460,0,1,2,1,0,0,,1,1,2,2
