hhid,feed_Chickens,main_purpose_Chickens,form_contract_Chickens,contract_coverage_Chickens,num_Chickens,own_all_Chickens,own_off_holding_Chickens,births_Chickens,bought_Chickens,purchase_price_Chickens,received_Chickens,deaths_Chickens,sold_Chickens,sale_ppkg_Chickens,stolen_Chickens,gift_Chickens,slghtr_Chickens,meat_sold_Chickens,meat_stock_Chickens,meat_stock_purpose_Chickens,breeding_Chickens,breeding_cost_Chickens,vax_Chickens,num_vax_Chickens,trt_int_parasite_Chickens,trt_ext_parasite_Chickens,trt_vax_spending_Chickens,cur_trt_Chickens,cur_trt_spending_Chickens,months_eggs_collected_Chickens,days_month_eggs_collect_Chickens,daily_avg_egg_prod_Chickens,egg_price_Chickens,purchase_spending_Chickens,provision_feed_Chickens,for_sale_live_Chickens,for_eggs_Chickens,for_gift_Chickens,for_meat_Chickens,for_hh_consum_Chickens,for_savings_Chickens,for_breeding_Chickens,growth_Chickens,loss_Chickens,net_growth_Chickens,num_2020_Chickens,growth_pct_Chickens,loss_pct_Chickens,net_growth_pct_Chickens,mortality_rt_Chickens,vax_pct_Chickens,eggs_total_prod_Chickens,eggs_prod_annualized_Chickens,eggs_lost_pct_Chickens,eggs_kept_pct_Chickens,eggs_kept_Chickens,eggs_lost_Chickens,eggs_own_consump_pct_Chickens,eggs_own_consump_Chickens,eggs_sold_pct_Chickens,eggs_sold_Chickens,egg_price_prov_med_Chickens,egg_price_obs_Chickens,egg_price_impt_Chickens,egg_price_natl_med_Chickens,eggs_value_lost_Chickens,eggs_value_cultiv_Chickens,eggs_value_consump_Chickens,eggs_revenue_Chickens,ppkg_prov_med_Chickens,sale_ppkg_obs_Chickens,sale_ppkg_impt_Chickens,ppkg_natl_med_Chickens,sale_price_Chickens,sale_revenue_Chickens,slghtr_ppkg_Chickens,slghtr_value_Chickens,prod_value_Chickens,area_Chickens,productivity_Chickens,yield_Chickens,feed_Ducks,main_purpose_Ducks,form_contract_Ducks,contract_coverage_Ducks,num_Ducks,own_all_Ducks,own_off_holding_Ducks,births_Ducks,bought_Ducks,purchase_price_Ducks,received_Ducks,deaths_Ducks,sold_Ducks,sale_ppkg_Ducks,stolen_Ducks,gift_Ducks,slghtr_Ducks,meat_sold_Ducks,meat_stock_Ducks,meat_stock_purpose_Ducks,breeding_Ducks,breeding_cost_Ducks,vax_Ducks,num_vax_Ducks,trt_int_parasite_Ducks,trt_ext_parasite_Ducks,trt_vax_spending_Ducks,cur_trt_Ducks,cur_trt_spending_Ducks,months_eggs_collected_Ducks,days_month_eggs_collect_Ducks,daily_avg_egg_prod_Ducks,egg_price_Ducks,purchase_spending_Ducks,provision_feed_Ducks,for_sale_live_Ducks,for_eggs_Ducks,for_gift_Ducks,for_meat_Ducks,for_hh_consum_Ducks,for_savings_Ducks,for_breeding_Ducks,growth_Ducks,loss_Ducks,net_growth_Ducks,num_2020_Ducks,growth_pct_Ducks,loss_pct_Ducks,net_growth_pct_Ducks,mortality_rt_Ducks,vax_pct_Ducks,eggs_total_prod_Ducks,eggs_prod_annualized_Ducks,eggs_lost_pct_Ducks,eggs_kept_pct_Ducks,eggs_kept_Ducks,eggs_lost_Ducks,eggs_own_consump_pct_Ducks,eggs_own_consump_Ducks,eggs_sold_pct_Ducks,eggs_sold_Ducks,egg_price_prov_med_Ducks,egg_price_obs_Ducks,egg_price_impt_Ducks,egg_price_natl_med_Ducks,eggs_value_lost_Ducks,eggs_value_cultiv_Ducks,eggs_value_consump_Ducks,eggs_revenue_Ducks,ppkg_prov_med_Ducks,sale_ppkg_obs_Ducks,sale_ppkg_impt_Ducks,ppkg_natl_med_Ducks,sale_price_Ducks,sale_revenue_Ducks,slghtr_ppkg_Ducks,slghtr_value_Ducks,prod_value_Ducks,area_Ducks,productivity_Ducks,yield_Ducks,weight,province,fhh,covid_shock,ag_comm,livestock_area,rice,area_rice_harvested,area_rice_planted,qty_rice_harvested,qty_rice_own_use,qty_rice_sale,qty_rice_gift,qty_rice_pay,qty_rice_feed,qty_rice_seed,qty_rice_lost,qty_rice_processed,irrigation,drought,flood,extension_training
HID936294,1,1,0,,50,1,0,30,0,,0,0,20,15000,0,0,10,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,30,30,0,50,.60000002,.60000002,0,0,0,,,,,,,,,,,800,,,800,,,,,15000,15000,,16000,34500,690000,15000,150000,840000,.029999999,28000000,1666.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.044429808354,4,0,1,2,.0299999993294477,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID936343,1,3,0,,12,1,0,5,0,,0,3,0,16000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,5,8,-3,15,.33333334,.53333336,-.2,.15000001,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,128000,128000,.000440367,290666656,27249.998,1,3,0,,6,1,0,0,0,,0,3,0,12000,0,0,4,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,0,7,-7,13,0,.53846157,-.53846157,.23076923,0,,,,,,,,,,,500,,,500,,,,,12000,,12000,12000,18000,0,12000,86400,86400,.0002201835,392399968,27249.998,62.1086553257935,20,0,1,2,.0080000003799796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID936382,1,3,0,,35,1,0,12,0,,0,9,0,16000,0,0,13,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,12,22,-10,45,.26666668,.48888889,-.22222222,.15789473,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,416000,416000,.0022340424,186209536,15666.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.950264289894,20,0,1,2,.0149999996647239,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID936386,1,3,0,,2,1,0,8,0,,0,6,0,16000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,8,6,2,1,8,6,2,.66666669,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,0,0,.0154,0,129.87013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.508991638038,20,0,1,2,.0153999999165535,0,0,,0,,,,,,,,,0,0,0,
HID936452,1,1,0,,20,1,0,35,0,,0,25,0,15000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,35,30,5,15,2.3333333,2,.33333334,.5,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,90000,90000,.00079999998,112500000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.934334028878,6,1,1,2,.0007999999797903,0,0,,0,,,,,,,,,1,0,0,
HID936521,2,3,0,,20,1,0,10,0,,0,165,0,17000,0,0,40,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,10,205,-195,215,.046511628,.95348835,-.90697676,.73333335,0,,,,,,,,,,,800,,,800,,,,,17000,,17000,16000,39100,0,17000,1020000,1020000,.00039999999,2550000128,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.245806554098,21,1,2,2,.0003999999898952,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID936696,1,3,0,,10,1,0,0,10,15000,0,0,0,15000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,150000,0,0,0,0,0,1,0,0,10,0,10,1,10,0,10,0,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,0,0,.00075000001,0,13333.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.123877959003,17,0,1,2,.0007500000065193,1,0,0,240,10,230,0,0,0,0,0,0,1,0,0,
HID936765,2,3,0,,10,1,0,20,0,,0,3,0,15000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,20,8,12,1,20,8,12,.14285715,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,75000,75000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.256375111026,17,0,1,2,,0,0,,0,,,,,,,,,1,0,0,
HID936929,2,3,0,,10,1,0,15,0,,0,8,4,17000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,0,0,15,17,-2,12,1.25,1.4166666,-.16666667,.2962963,0,,,,,,,,,,,800,,,800,,,,,15000,17000,,16000,39100,156400,17000,110500,266900,.0040000002,66724996,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.840734388271,4,1,1,2,.0040000001899898,0,0,,0,,,,,,,,,,0,0,
HID937188,2,3,0,,40,1,0,100,0,,10,0,0,17000,5,0,50,0,1,1,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,110,55,55,1,110,55,55,0,0,,,,,,,,,,,800,,,800,,,,,17000,,17000,16000,39100,0,17000,1360000,1360000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3204580048461,21,1,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HID937256,2,3,0,,10,1,0,20,0,,0,10,0,15000,0,0,10,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,20,20,0,10,2,2,0,.33333334,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,225000,225000,,294666656,23365.387,2,3,0,,10,1,0,15,0,,0,5,0,10000,0,0,10,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,15,15,0,10,1.5,1.5,0,.2,0,,,,,,,,,,,,,,500,,,,,10000,,10000,12000,15000,0,10000,120000,120000,,319000000,25199.998,156.720830218376,17,0,2,2,,1,0,0,4060,2030,2000,30,0,0,0,0,0,0,1,0,
HID937449,2,3,0,,5,1,0,0,0,,0,0,0,15000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,0,5,-5,10,0,.5,-.5,0,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,112500,112500,.0098000001,11479592,510.20407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.59876150379,17,1,1,2,.0098000001162291,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
HID937474,2,1,0,,20,1,0,40,0,,0,18,0,18000,0,0,20,0,0,,1,0,0,0,0,0,,1,150000,,,,,,1,1,0,0,1,0,0,0,40,38,2,18,2.2222223,2.1111112,.11111111,.31034482,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,0,18000,720000,720000,.0026666669,269999968,7499.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.631488532363,7,0,2,2,.0160000007599592,1,0,0,2000,1500,500,0,0,0,0,0,0,1,0,0,
HID937499,1,1,0,,40,1,0,20,0,,0,10,20,12000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,0,0,0,20,30,-10,50,.40000001,.60000002,-.2,.14285715,0,,,,,,,,,,,,,,800,,,,,15000,12000,,16000,27600,552000,12000,0,552000,.0093,59354840,4301.0752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.874593347254,2,1,1,2,.0093000000342727,0,0,,0,,,,,,,,,,0,0,
HID937543,2,3,0,,15,1,1,5,0,,0,5,4,20000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,0,0,5,14,-9,24,.20833333,.58333331,-.375,.1724138,0,,,,,,,,,,,,,,800,,,,,19000,20000,,16000,46000,184000,20000,150000,334000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9000789948157,11,0,1,2,,0,0,,0,,,,,,,,,1,1,0,
HID937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.505385567502,4,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID937649,2,3,0,,25,1,0,50,0,,0,50,30,20000,8,0,10,0,1,1,0,,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,0,0,50,98,-48,73,.68493152,1.3424658,-.65753424,.40650406,0,,,,,,,,,,,800,,,800,,,,,17000,20000,,16000,46000,1380000,20000,300000,1680000,.003,560000000,8333.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.84153157719,21,0,1,2,.003000000026077,0,0,,0,,,,,,,,,1,0,0,
HID937653,2,3,0,,39,1,0,27,0,,0,10,0,20000,0,0,15,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,27,25,2,37,.72972971,.67567569,.054054055,.15625,0,,,,,,,,,,,,,,800,,,,,20000,,20000,16000,46000,0,20000,420000,420000,.0020000001,209999984,19500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.648119016627,23,1,1,2,.0020000000949949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HID937659,1,3,0,,40,1,0,15,0,,0,5,10,15000,0,3,10,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,1,1,1,0,0,15,28,-13,53,.28301886,.52830189,-.24528302,.073529415,0,,,,,,,,,,,,,,800,,,,,18000,15000,,16000,34500,345000,15000,255000,600000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.004939319849,5,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HID937672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8907369572006,24,0,1,2,.0199999995529652,0,0,,0,,,,,,,,,0,0,0,
HID937926,1,1,0,,20,1,0,10,0,,0,0,7,20000,0,0,12,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,10,19,-9,29,.34482759,.65517241,-.31034482,0,0,,,,,,,,,,,,,,800,,,,,18000,20000,,16000,46000,322000,20000,360000,682000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.169618589884,16,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID938044,1,3,0,,30,1,0,20,0,,0,40,0,15000,0,0,50,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,20,90,-70,100,.2,.89999998,-.69999999,.33333334,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,750000,750000,.0012000001,625000000,24999.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2604676917311,6,0,1,2,.0012000000569969,0,0,,0,,,,,,,,,1,0,0,
HID938083,1,3,0,,35,1,0,15,0,,0,6,0,20000,0,0,6,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,15,12,3,32,.46875,.375,.09375,.12765957,0,,,,,,,,,,,800,,,800,,,,,20000,,20000,16000,46000,0,20000,228000,228000,.00079999998,285000000,43750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.197896520112,12,0,1,2,.0007999999797903,1,0,0,400,300,0,0,100,0,0,0,0,1,1,0,
HID938368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.062137646071,4,1,1,2,.0012000000569969,1,0,0,5000,1000,3000,0,0,0,1000,0,0,0,0,0,
HID938425,1,3,0,,4,1,0,1,0,,0,0,0,17000,0,0,4,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,1,4,-3,7,.14285715,.5714286,-.42857143,0,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,81600,81600,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.898347078877,10,1,1,2,,0,0,,0,,,,,,,,,1,0,1,
HID938672,1,3,0,,4,1,0,0,0,,0,0,0,14000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,32200,0,14000,0,0,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1294938598208,1,0,1,2,,1,0,0,9000,1500,7500,0,0,0,0,0,0,1,1,0,
HID938674,2,3,0,,20,1,0,10,0,,0,4,0,18000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,10,9,1,19,.52631581,.47368422,.052631579,.13793103,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,0,18000,135000,135000,.00039999999,337500000,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.255563235718,16,0,1,2,.0003999999898952,0,0,,0,,,,,,,,,1,0,0,
HID938705,1,1,0,,50,1,0,20,0,,0,10,20,14000,0,0,10,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,20,40,-20,70,.2857143,.5714286,-.2857143,.11111111,0,,,,,,,,,,,,,,800,,,,,15000,14000,,16000,32200,644000,14000,280000,924000,.0024000001,384999968,20833.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3529105021006,2,0,2,2,.0024000001139939,0,0,,0,,,,,,,,,,0,0,
HID938710,1,3,0,,5,1,0,20,0,,0,15,0,15000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,20,20,0,5,4,4,0,.60000002,0,,,,,,,,,,,800,,,800,,,,,15000,,15000,16000,34500,0,15000,112500,112500,.00039999999,281250016,12500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.434033769795,4,0,1,2,.0003999999898952,0,0,,0,,,,,,,,,1,0,0,
HID938731,1,3,0,,15,1,0,50,0,,0,2,15,17000,0,0,15,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,1,1,0,0,50,32,18,1,50,32,18,.039215688,0,,,,,,,,,,,800,,,800,,,,,17000,17000,,16000,39100,586500,17000,382500,969000,.003,323000000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.458324942846,21,1,1,2,.003000000026077,1,0,0,3050,850,2200,0,0,0,0,0,0,1,0,0,
HID938812,2,1,0,,20,1,1,5,0,,0,5,0,17000,1,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,1,0,0,0,5,11,-6,26,.1923077,.42307693,-.23076923,.16129032,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,127500,127500,.12,1062500,166.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9418389430772,10,0,1,2,,0,0,,0,,,,,,,,,,0,0,
HID938847,1,3,0,,8,1,0,0,0,,0,2,0,17000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,0,2,-2,10,0,.2,-.2,.2,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,0,0,.00039999999,0,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.691291973826,14,1,1,2,.0003999999898952,1,0,0,560,525,0,0,0,0,35,0,0,1,0,0,
HID938855,1,3,0,,13,1,0,0,4,5000,0,0,0,20000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,20000,0,0,0,0,0,1,0,0,4,0,4,9,.44444445,0,.44444445,0,0,,,,,,,,,,,,,,800,,,,,20000,,20000,16000,46000,0,20000,0,0,.076099999,0,170.82787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.617493433696,18,0,1,2,.0760999992489815,0,0,,0,,,,,,,,,1,0,0,
HID938903,1,3,0,,10,1,0,0,0,,0,5,0,16000,0,0,2,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,0,7,-7,17,0,.41176471,-.41176471,.29411766,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,48000,48000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7395142518404,3,0,1,2,,1,.345,.345,0,0,0,0,0,0,0,0,0,1,0,0,
HID939028,1,3,0,,37,1,0,24,0,,0,28,0,15000,0,0,12,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,24,40,-16,53,.4528302,.75471699,-.3018868,.36363637,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,288000,288000,.0024000001,119999992,15416.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.12142737383,15,0,1,2,.0024000001139939,1,0,0,14400,1500,12900,0,0,0,0,0,0,0,0,0,
HID939038,2,3,0,,120,1,0,30,0,,0,20,15,18000,0,3,20,0,1,1,0,,0,0,0,0,,0,,,,,,,1,1,0,1,1,1,0,0,30,58,-28,148,.2027027,.3918919,-.1891892,.11235955,0,,,,,,,,,,,,,,800,,,,,18000,18000,,16000,41400,621000,18000,504000,1125000,.00033684209,3339843840,356250.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.713260500104,16,1,1,2,.0015999999595806,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
HID939093,1,3,0,,40,1,0,30,0,,0,17,0,18000,0,0,9,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,30,26,4,36,.83333331,.72222221,.11111111,.25757575,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,0,18000,226800,226800,.0012000001,188999984,33333.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2031315026871,7,1,1,2,.0012000000569969,1,0,0,650,100,550,0,0,0,0,0,0,1,0,0,
HID939108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.768257573571,10,0,1,2,,1,0,0,5500,1500,4000,0,0,0,0,0,0,1,0,0,
HID939343,1,1,0,,10,1,0,0,0,,0,0,2,15000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,0,0,0,0,2,-2,12,0,.16666667,-.16666667,0,0,,,,,,,,,,,,,,800,,,,,17000,15000,,16000,34500,69000,15000,0,69000,.000032,2156250112,312500,1,1,0,,15,1,0,20,0,,0,0,3,12000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,0,0,0,20,3,17,1,20,3,17,0,0,,,,,,,,,,,450,,,500,,,,,13000,12000,,12000,18000,54000,12000,0,54000,.000047999998,1125000064,312500,213.694289328488,14,0,1,2,.0003999999898952,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID939385,2,3,0,,7,1,0,0,0,,0,2,0,18000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,0,7,-7,14,0,.5,-.5,.14285715,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,0,18000,135000,135000,.0044999998,30000002,1555.5557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.701843917914,8,0,1,2,.0044999998062849,1,0,0,1800,800,1000,0,0,0,0,0,0,1,0,0,
HID939534,1,3,0,,12,1,0,15,0,,0,5,0,15000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,15,5,10,2,7.5,2.5,5,.29411766,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,0,0,.00039642857,0,30270.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.85727630183,6,1,1,2,.0037000000011176,0,0,,0,,,,,,,,,1,0,0,
