hhid,weight,province,feed_Buffalo,form_contract_Buffalo,contract_coverage_Buffalo,main_purpose_Buffalo,LIVESTOCKAGE_Buffalo,num_ado_male_Buffalo,num_ado_fem_Buffalo,num_adult_male_Buffalo,num_adult_fem_Buffalo,births_Buffalo,bought_received_Buffalo,deaths_Buffalo,sold_Buffalo,sale_price_Buffalo,stolen_Buffalo,gift_Buffalo,slghtr_Buffalo,num_vax_Buffalo,num_Buffalo,provision_feed_Buffalo,for_sale_live_Buffalo,for_gift_Buffalo,for_meat_Buffalo,for_draught_Buffalo,for_breeding_Buffalo,for_milk_Buffalo,growth_Buffalo,loss_Buffalo,net_growth_Buffalo,num_2019_Buffalo,growth_pct_Buffalo,loss_pct_Buffalo,net_growth_pct_Buffalo,mortality_rt_Buffalo,vax_pct_Buffalo,vax_Buffalo,price_prov_med_Buffalo,sale_price_obs_Buffalo,sale_price_impt_Buffalo,price_natl_med_Buffalo,sale_revenue_Buffalo,slghtr_unit_value_Buffalo,slghtr_value_Buffalo,prod_value_Buffalo,area_Buffalo,productivity_Buffalo,yield_Buffalo,feed_Cattle,form_contract_Cattle,contract_coverage_Cattle,main_purpose_Cattle,LIVESTOCKAGE_Cattle,num_ado_male_Cattle,num_ado_fem_Cattle,num_adult_male_Cattle,num_adult_fem_Cattle,births_Cattle,bought_received_Cattle,deaths_Cattle,sold_Cattle,sale_price_Cattle,stolen_Cattle,gift_Cattle,slghtr_Cattle,num_vax_Cattle,num_Cattle,provision_feed_Cattle,for_sale_live_Cattle,for_gift_Cattle,for_meat_Cattle,for_draught_Cattle,for_breeding_Cattle,for_milk_Cattle,growth_Cattle,loss_Cattle,net_growth_Cattle,num_2019_Cattle,growth_pct_Cattle,loss_pct_Cattle,net_growth_pct_Cattle,mortality_rt_Cattle,vax_pct_Cattle,vax_Cattle,price_prov_med_Cattle,sale_price_obs_Cattle,sale_price_impt_Cattle,price_natl_med_Cattle,sale_revenue_Cattle,slghtr_unit_value_Cattle,slghtr_value_Cattle,prod_value_Cattle,area_Cattle,productivity_Cattle,yield_Cattle,feed_Pigs,form_contract_Pigs,contract_coverage_Pigs,main_purpose_Pigs,LIVESTOCKAGE_Pigs,num_ado_male_Pigs,num_ado_fem_Pigs,num_adult_male_Pigs,num_adult_fem_Pigs,births_Pigs,bought_received_Pigs,deaths_Pigs,sold_Pigs,sale_price_Pigs,stolen_Pigs,gift_Pigs,slghtr_Pigs,num_vax_Pigs,num_Pigs,provision_feed_Pigs,for_sale_live_Pigs,for_gift_Pigs,for_meat_Pigs,for_draught_Pigs,for_breeding_Pigs,for_milk_Pigs,growth_Pigs,loss_Pigs,net_growth_Pigs,num_2019_Pigs,growth_pct_Pigs,loss_pct_Pigs,net_growth_pct_Pigs,mortality_rt_Pigs,vax_pct_Pigs,vax_Pigs,price_prov_med_Pigs,sale_price_obs_Pigs,sale_price_impt_Pigs,price_natl_med_Pigs,sale_revenue_Pigs,slghtr_unit_value_Pigs,slghtr_value_Pigs,prod_value_Pigs,area_Pigs,productivity_Pigs,yield_Pigs,fhh,covid_shock,ag_comm,livestock_area,rice,qty_rice_harvested,area_rice_harvested,irrigation,drought,flood,extension_training
HID851144,165.471506234458,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,5,2,1,0,0,1,1,0,0,0,2000000,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,2000000,,2000000,2000000,0,2000000,0,0,.0024000001,0,833.33331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.003000000026077,1,1525,.5,1,0,0,
HID851240,71.80756140718471,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0020000000949949,0,0,0,0,0,0,
HID851271,235.911621842424,6,1,0,,5,2,1,0,0,4,0,0,0,0,3000000,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3000000,,3000000,3200000,0,3000000,0,0,.00027932963,0,17899.998,1,0,,5,2,2,0,0,3,1,0,0,3,1000000,0,0,1,0,5,0,1,0,1,0,0,0,1,4,-3,8,.125,.5,-.375,0,0,0,1800000,1000000,,2000000,3000000,1000000,1000000,4000000,.00027932963,14319998976,17899.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0006000000284985,1,23100,4.000800000000001,1,1,0,
HID851348,224.860420932238,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,4,2,0,2,4,3,0,1,2300000,0,0,0,0,8,0,1,0,0,0,0,0,7,1,6,2,3.5,.5,3,0,0,0,2000000,2300000,,2000000,2300000,2300000,0,2300000,.0012000001,1916666624,6666.6665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0012000000569969,0,0,0,1,0,0,
HID851388,184.455536175429,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,0,0,0,1,0,0,0,0,1800000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1800000,,1800000,2000000,0,1800000,0,0,.00064516126,0,1550.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0007999999797903,1,850,.8029999999999999,1,0,0,
HID851497,66.1102200590196,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0024999999441206,0,0,0,1,0,0,
HID851569,63.3846488588125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,4,2,0,0,0,2,0,0,0,0,2000000,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2000000,,2000000,2000000,0,2000000,0,0,.1388889,0,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.25,1,3000,1,1,1,0,
HID851606,196.919271863716,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0049999998882413,0,0,0,1,0,0,
HID851666,101.412356622926,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,1,0,0,1,1,0,0,0,3000000,0,0,0,2,2,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,3000000,,3000000,2000000,0,3000000,0,0,.0016,0,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0015999999595806,1,987,.17,1,1,0,
HID851699,110.599418964923,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,4,2,0,1,0,2,1,0,0,0,2850000,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,2,.5,0,.5,0,0,0,2850000,,2850000,2000000,0,2850000,0,0,.001923077,0,1559.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0020000000949949,1,1500,.6,0,0,0,
HID851730,151.884545852531,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.00089999998454,1,7725,3.4502,1,0,0,
HID851733,98.27053981591121,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0005000000237487,1,3000,.5,1,0,0,
HID851760,251.187664821125,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,2,1,0,1,1,0,0,1,4200000,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,4,.25,.25,0,0,0,0,3000000,4200000,,2000000,4200000,4200000,0,4200000,.00065116276,6450000384,6142.8574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0006999999750406,1,1210,.32,1,0,0,
HID851770,73.1528229702114,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0012000000569969,0,0,0,,0,0,
HID851837,27.522665879446,20,1,0,,5,2,4,8,0,9,8,0,0,0,3200000,0,0,0,0,21,0,1,0,0,0,0,0,8,0,8,13,.61538464,0,.61538464,0,0,0,3200000,,3200000,3200000,0,3200000,0,0,.0022161249,0,9476,1,0,,5,2,4,4,4,14,8,0,1,0,1500000,0,0,0,0,26,0,1,0,0,0,0,0,8,1,7,19,.42105263,.052631579,.36842105,.037037037,0,0,1500000,,1500000,2000000,0,1500000,0,0,.0027437736,0,9476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0049999998882413,0,0,0,1,0,0,
HID852091,137.058919249575,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,0,0,0,1,0,0,0,1,1200000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,2,0,.5,-.5,0,0,0,1500000,1200000,,2000000,1200000,1200000,0,1200000,.001923077,623999936,519.99994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0020000000949949,1,2040,.905,1,0,0,
HID852092,28.3483106429339,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0006000000284985,0,0,0,1,0,0,
HID852203,116.956185420969,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,1,1,0,2,2,0,0,0,1800000,0,0,0,0,4,0,1,0,0,0,0,0,2,0,2,2,1,0,1,0,0,0,1800000,,1800000,2000000,0,1800000,0,0,.0023478263,0,1703.7036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0027000000700355,1,6482,3.5126,1,0,0,
HID852398,34.2375029036184,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,54000,20,1,0,0,
HID852459,141.930523052354,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0001999999949476,1,1000,.5,1,0,0,
HID852534,38.365754231117,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0049999998882413,1,10400,2.5,1,0,0,
HID852641,221.121202081264,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0049999998882413,1,950,.2,1,0,0,
HID852643,174.146469461127,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,1,0,0,2,1,0,0,0,2000000,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,2,.5,0,.5,0,0,0,2000000,,2000000,2000000,0,2000000,0,0,.0096774194,0,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0099999997764826,1,3660,4,1,1,0,
HID852694,97.8701568117865,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0003000000142492,0,0,0,1,0,0,
HID852830,164.8074644754,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0006000000284985,0,0,0,1,1,0,
HID852918,178.798011666672,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,0,1,0,4,1,0,0,0,1775000,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1,4,.25,0,.25,0,0,0,1775000,,1775000,2000000,0,1775000,0,0,.0011111111,0,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,.0012000000569969,1,200,1.2,1,0,0,
HID853023,86.1690736777,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,2,0,0,3,1,0,0,0,3000000,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1,4,.25,0,.25,0,0,0,3000000,,3000000,2000000,0,3000000,0,0,.00089285721,0,5599.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0012000000569969,1,1380,.5,1,1,0,
HID853051,28.7813041400573,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0001999999949476,1,600,.25,1,0,0,
HID853076,125.469561223527,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0005000000237487,1,3000,2,1,0,0,
HID853115,369.646081064065,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,4,2,0,1,0,1,1,0,0,1,3250000,0,0,0,0,2,1,1,0,0,0,1,0,1,1,0,2,.5,.5,0,0,0,0,2000000,3250000,,2000000,3250000,3250000,0,3250000,.0027777778,1170000000,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.003000000026077,1,2120,.6617,1,1,0,
HID853155,66.1102200590196,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0020000000949949,0,0,0,1,0,0,
HID853184,296.364300021168,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,1,0,0,1,1,0,1,0,1800000,0,0,0,2,2,0,1,0,0,0,0,0,1,1,0,2,.5,.5,0,.33333334,.66666669,1,1800000,,1800000,2000000,0,1800000,0,0,.00074626866,0,2680,2,0,,5,1,9,1,0,1,10,0,0,0,710000,0,0,0,11,11,1,1,0,0,0,0,0,10,0,10,1,10,0,10,0,1,1,710000,,710000,600000,0,710000,0,0,.0041044774,0,2680.0002,0,1,2,.0049999998882413,1,20000,5.402,1,1,0,
HID853191,75.5351607265293,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,1,1,0,2,2,0,0,2,4000000,0,0,0,0,4,0,1,0,0,0,0,0,2,2,0,4,.5,.5,0,0,0,0,2850000,4000000,,2000000,8000000,4000000,0,8000000,.0039999997,2000000128,1000.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0049999998882413,1,4100,1.1,1,0,0,
HID853291,33.1189349241315,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0049999998882413,1,1900,.5,1,0,1,
HID853618,99.5197646863234,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0007999999797903,1,3060,1.07,1,0,0,
HID853728,132.038342153555,20,1,0,,5,2,1,2,2,4,1,0,0,0,3200000,0,0,0,0,9,0,1,0,0,0,0,0,1,0,1,8,.125,0,.125,0,0,0,3200000,,3200000,3200000,0,3200000,0,0,.0016119404,0,5583.333,1,0,,5,2,1,0,0,3,1,0,0,0,1500000,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,3,.33333334,0,.33333334,0,0,0,1500000,,1500000,2000000,0,1500000,0,0,.00071641797,0,5583.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0024000001139939,1,3300,1.8,1,0,0,
HID853781,100.730219344056,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,5,2,1,0,0,2,1,0,0,0,1775000,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,2,.5,0,.5,0,0,0,1775000,,1775000,2000000,0,1775000,0,0,.00081818178,0,3666.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.00089999998454,1,1425,.5,1,0,0,
HID853785,162.343081796518,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,1,0,1,1,1,0,0,0,1450000,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,2,.5,0,.5,0,0,0,1450000,,1450000,2000000,0,1450000,0,0,.00032432433,0,9250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0003999999898952,1,24000,6.5,1,0,0,
HID853809,206.447785497643,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0020000000949949,1,847,.5,1,0,0,
HID853892,163.757233815109,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,.0080000003799796,1,110,.004,1,0,0,
HID853916,182.508268422619,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,4,2,0,0,0,2,1,0,0,1,1500000,0,0,0,0,2,1,1,0,0,0,1,0,1,1,0,2,.5,.5,0,0,0,0,3000000,1500000,,2000000,1500000,1500000,0,1500000,.00088983047,1685714304,2247.6191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0010499999625608,0,0,0,1,0,0,
HID854001,177.063812816307,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0006000000284985,1,2215,.83,1,0,0,
HID854039,135.917263912311,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0007999999797903,1,54100,8.0002,1,1,0,
HID854071,34.3973800675157,19,1,0,,5,2,1,0,0,3,1,0,0,0,3200000,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,3,.33333334,0,.33333334,0,0,0,3200000,,3200000,3200000,0,3200000,0,0,.00090395485,0,4425,1,0,,5,2,0,6,0,6,6,0,2,3,1500000,0,1,1,0,12,0,1,1,1,0,0,0,6,7,-1,13,.46153846,.53846157,-.07692308,.10526316,0,0,1500000,1500000,,2000000,4500000,1500000,1500000,6000000,.0027118647,2212499712,4424.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0040000001899898,1,4135,2,1,1,1,
HID854133,47.4831824173664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,1,0,0,2,1,0,0,1,3000000,0,0,0,1,3,0,1,0,0,0,0,0,1,1,0,3,.33333334,.33333334,0,0,.25,1,1775000,3000000,,2000000,3000000,3000000,0,3000000,.0016346154,1835294208,1835.2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.001700000022538,1,1010,.2,1,0,0,
HID854193,149.582214132006,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,1,0,1,0,0,2,0,0,1775000,0,0,0,0,2,0,1,0,0,0,0,0,2,0,2,1,2,0,2,0,0,0,1775000,,1775000,2000000,0,1775000,0,0,.00057971012,0,3450.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0007999999797903,1,1302,.7,0,0,0,
HID854214,166.155515657753,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,4,2,0,1,0,1,1,0,0,0,2000000,0,0,0,2,2,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,2000000,,2000000,2000000,0,2000000,0,0,.00043478259,0,4600,2,0,,4,1,8,14,0,3,15,0,7,15,260000,0,0,0,20,25,1,1,0,0,0,1,0,15,22,-7,32,.46875,.6875,-.21875,.14893617,.42553192,1,300000,260000,,600000,3900000,260000,0,3900000,.0054347822,717600064,4600.0005,1,1,2,.0060000000521541,1,2130,.8005,1,1,0,
HID854238,161.647412540992,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0006500000017695,1,39520,11.5,1,1,0,
HID854371,158.473636273696,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.00089999998454,1,2220,.96,1,0,0,
HID854384,68.9525511174013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,2,2,2,3,1,0,0,4,2500000,0,0,0,4,9,0,1,0,0,0,0,0,1,4,-3,12,.083333336,.33333334,-.25,0,.30769232,1,3000000,2500000,,2000000,10000000,2500000,0,10000000,.00035952067,27814813696,25033.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0006000000284985,0,0,0,,0,0,
HID854490,72.0948591290346,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,.0006000000284985,0,0,0,1,0,0,
HID854511,40.0338305025575,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0003999999898952,0,0,0,,0,0,
HID854622,123.170544807962,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,5,2,0,1,0,5,1,0,1,0,1800000,0,0,0,5,6,0,1,0,0,0,0,0,1,1,0,6,.16666667,.16666667,0,.14285715,.71428573,1,1800000,,1800000,2000000,0,1800000,0,0,.00035820896,0,16750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,.0003999999898952,1,1540,1.36,1,0,0,
HID854739,300.152456324515,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,.0020000000949949,1,1015,.8,1,0,1,
